11,-1,1644,627,150,392,0.9992397,-1,-1,-1
11,-1,1507,649,39,114,0.9990897,-1,-1,-1
11,-1,496,631,58,176,0.9986733,-1,-1,-1
11,-1,1447,652,40,114,0.9985127,-1,-1,-1
11,-1,1817,654,51,95,0.9928652,-1,-1,-1
11,-1,1364,666,17,51,0.9364530,-1,-1,-1
11,-1,1266,694,23,47,0.7563315,-1,-1,-1
12,-1,1627,640,168,380,0.9991800,-1,-1,-1
12,-1,1508,652,39,111,0.9988765,-1,-1,-1
12,-1,1449,650,39,118,0.9987507,-1,-1,-1
12,-1,492,632,57,175,0.9986038,-1,-1,-1
12,-1,1817,655,52,92,0.9937876,-1,-1,-1
12,-1,1364,666,17,51,0.8825343,-1,-1,-1
13,-1,1614,640,179,373,0.9991565,-1,-1,-1
13,-1,1509,650,40,113,0.9990821,-1,-1,-1
13,-1,1451,650,37,117,0.9990609,-1,-1,-1
13,-1,490,631,57,177,0.9986224,-1,-1,-1
13,-1,1823,655,46,93,0.9941802,-1,-1,-1
13,-1,1364,667,16,50,0.7794455,-1,-1,-1
14,-1,1510,652,41,111,0.9992506,-1,-1,-1
14,-1,1451,651,39,116,0.9992394,-1,-1,-1
14,-1,1594,641,203,371,0.9990255,-1,-1,-1
14,-1,486,631,59,175,0.9981324,-1,-1,-1
14,-1,1826,653,43,96,0.9960831,-1,-1,-1
14,-1,1364,664,17,52,0.8506160,-1,-1,-1
15,-1,1451,654,43,114,0.9994863,-1,-1,-1
15,-1,1580,642,219,371,0.9990985,-1,-1,-1
15,-1,1511,654,44,111,0.9981025,-1,-1,-1
15,-1,484,632,63,172,0.9977367,-1,-1,-1
15,-1,1830,653,41,95,0.9943717,-1,-1,-1
15,-1,1363,661,18,55,0.9094945,-1,-1,-1
16,-1,1449,655,46,115,0.9995120,-1,-1,-1
16,-1,1569,645,228,368,0.9993561,-1,-1,-1
16,-1,1513,652,43,115,0.9984819,-1,-1,-1
16,-1,477,634,70,170,0.9977694,-1,-1,-1
16,-1,1836,651,38,98,0.9938985,-1,-1,-1
16,-1,1363,663,18,53,0.8806134,-1,-1,-1
17,-1,1571,639,226,389,0.9995657,-1,-1,-1
17,-1,1449,657,47,113,0.9995098,-1,-1,-1
17,-1,1513,651,44,114,0.9989260,-1,-1,-1
17,-1,473,635,71,169,0.9980416,-1,-1,-1
17,-1,1837,652,40,96,0.9937323,-1,-1,-1
17,-1,1363,664,17,52,0.8707315,-1,-1,-1
18,-1,1565,644,225,378,0.9995510,-1,-1,-1
18,-1,1446,657,49,114,0.9993559,-1,-1,-1
18,-1,1514,652,44,113,0.9991310,-1,-1,-1
18,-1,470,638,71,163,0.9974262,-1,-1,-1
18,-1,1837,652,44,99,0.9965733,-1,-1,-1
18,-1,1361,665,19,49,0.9036269,-1,-1,-1
19,-1,1559,646,231,372,0.9996216,-1,-1,-1
19,-1,1449,658,47,111,0.9992806,-1,-1,-1
19,-1,1516,653,42,114,0.9989555,-1,-1,-1
19,-1,1840,652,44,99,0.9979984,-1,-1,-1
19,-1,465,637,76,163,0.9978433,-1,-1,-1
19,-1,1360,662,17,53,0.9120270,-1,-1,-1
20,-1,1561,643,224,384,0.9996667,-1,-1,-1
20,-1,1448,655,49,114,0.9992583,-1,-1,-1
20,-1,1518,651,40,114,0.9986932,-1,-1,-1
20,-1,459,637,74,161,0.9980855,-1,-1,-1
20,-1,1842,653,45,97,0.9973604,-1,-1,-1
20,-1,1360,665,17,50,0.8490333,-1,-1,-1
21,-1,1550,646,224,373,0.9996914,-1,-1,-1
21,-1,1448,656,49,114,0.9992779,-1,-1,-1
21,-1,455,638,70,160,0.9988791,-1,-1,-1
21,-1,1518,650,41,117,0.9987348,-1,-1,-1
21,-1,1842,655,48,94,0.9967130,-1,-1,-1
21,-1,1359,661,17,55,0.7892445,-1,-1,-1
22,-1,1550,640,198,375,0.9996799,-1,-1,-1
22,-1,1518,650,41,116,0.9986520,-1,-1,-1
22,-1,1453,655,46,114,0.9985299,-1,-1,-1
22,-1,457,637,60,158,0.9977847,-1,-1,-1
22,-1,1844,657,51,92,0.9968473,-1,-1,-1
22,-1,1356,662,19,52,0.7867213,-1,-1,-1
23,-1,1547,639,183,380,0.9996754,-1,-1,-1
23,-1,1456,654,44,116,0.9993182,-1,-1,-1
23,-1,450,635,61,150,0.9984085,-1,-1,-1
23,-1,1520,649,38,117,0.9981588,-1,-1,-1
23,-1,1845,658,51,92,0.9975899,-1,-1,-1
23,-1,1356,659,18,56,0.9335697,-1,-1,-1
24,-1,1542,636,164,382,0.9996288,-1,-1,-1
24,-1,1460,654,40,116,0.9993994,-1,-1,-1
24,-1,447,636,61,147,0.9982787,-1,-1,-1
24,-1,1520,649,39,116,0.9981648,-1,-1,-1
24,-1,1846,658,51,92,0.9975737,-1,-1,-1
24,-1,1356,660,17,56,0.9377767,-1,-1,-1
25,-1,1536,631,143,385,0.9996531,-1,-1,-1
25,-1,1462,652,39,118,0.9992717,-1,-1,-1
25,-1,443,633,61,153,0.9986023,-1,-1,-1
25,-1,1521,646,37,123,0.9973778,-1,-1,-1
25,-1,1846,658,52,94,0.9968670,-1,-1,-1
25,-1,1354,662,20,54,0.9514940,-1,-1,-1
25,-1,1551,646,34,119,0.7588315,-1,-1,-1
26,-1,1533,628,117,389,0.9996707,-1,-1,-1
26,-1,1462,651,40,119,0.9989636,-1,-1,-1
26,-1,441,631,59,154,0.9985826,-1,-1,-1
26,-1,1847,657,53,95,0.9951938,-1,-1,-1
26,-1,1522,652,34,116,0.9855016,-1,-1,-1
26,-1,1352,663,21,54,0.9448109,-1,-1,-1
26,-1,1541,649,36,121,0.7633337,-1,-1,-1
27,-1,1525,631,115,385,0.9996382,-1,-1,-1
27,-1,1463,654,41,114,0.9986508,-1,-1,-1
27,-1,442,635,56,147,0.9977888,-1,-1,-1
27,-1,1849,655,51,97,0.9962085,-1,-1,-1
27,-1,1351,663,22,53,0.9626776,-1,-1,-1
27,-1,1524,647,35,110,0.8796263,-1,-1,-1
28,-1,1516,628,120,390,0.9996641,-1,-1,-1
28,-1,1464,654,42,114,0.9988041,-1,-1,-1
28,-1,439,636,59,145,0.9978903,-1,-1,-1
28,-1,1854,655,47,98,0.9976482,-1,-1,-1
28,-1,1352,668,19,47,0.9319518,-1,-1,-1
29,-1,1505,630,124,383,0.9997622,-1,-1,-1
29,-1,1859,655,43,96,0.9977918,-1,-1,-1
29,-1,1466,658,41,112,0.9972124,-1,-1,-1
29,-1,434,636,62,147,0.9969463,-1,-1,-1
29,-1,1351,668,21,47,0.8990126,-1,-1,-1
30,-1,1484,636,144,376,0.9997348,-1,-1,-1
30,-1,428,635,69,150,0.9980233,-1,-1,-1
30,-1,1864,654,40,98,0.9976872,-1,-1,-1
30,-1,1467,655,41,117,0.9964380,-1,-1,-1
30,-1,1353,668,16,47,0.7730345,-1,-1,-1
31,-1,1459,632,169,379,0.9998152,-1,-1,-1
31,-1,426,633,64,148,0.9966719,-1,-1,-1
31,-1,1869,652,39,100,0.9961494,-1,-1,-1
31,-1,1469,655,40,118,0.9920543,-1,-1,-1
32,-1,1433,629,191,382,0.9998679,-1,-1,-1
32,-1,1871,653,41,98,0.9974703,-1,-1,-1
32,-1,1473,655,34,117,0.9869503,-1,-1,-1
32,-1,425,634,61,147,0.9849057,-1,-1,-1
32,-1,1350,668,19,48,0.8131762,-1,-1,-1
33,-1,1421,631,201,381,0.9998808,-1,-1,-1
33,-1,1872,653,43,99,0.9982973,-1,-1,-1
33,-1,431,640,53,142,0.9653609,-1,-1,-1
33,-1,1349,668,20,48,0.8450657,-1,-1,-1
34,-1,1410,633,212,379,0.9998461,-1,-1,-1
34,-1,1873,652,43,99,0.9978708,-1,-1,-1
34,-1,1348,667,21,49,0.9316704,-1,-1,-1
35,-1,1400,641,225,372,0.9998154,-1,-1,-1
35,-1,1874,652,42,100,0.9963617,-1,-1,-1
35,-1,1347,667,22,48,0.8936724,-1,-1,-1
35,-1,1533,648,42,113,0.8875640,-1,-1,-1
36,-1,1400,640,225,375,0.9998337,-1,-1,-1
36,-1,1876,652,44,101,0.9972047,-1,-1,-1
36,-1,1534,646,37,122,0.9885830,-1,-1,-1
36,-1,1349,668,18,46,0.9445674,-1,-1,-1
37,-1,1396,640,229,377,0.9998094,-1,-1,-1
37,-1,1877,652,43,100,0.9973428,-1,-1,-1
37,-1,1533,647,38,122,0.9934546,-1,-1,-1
37,-1,1348,666,18,50,0.9491891,-1,-1,-1
37,-1,2,665,29,256,0.9262071,-1,-1,-1
38,-1,1400,642,217,369,0.9997538,-1,-1,-1
38,-1,1878,652,42,100,0.9963211,-1,-1,-1
38,-1,1533,647,39,123,0.9955814,-1,-1,-1
38,-1,2,659,29,257,0.9504507,-1,-1,-1
38,-1,1348,666,18,48,0.8980107,-1,-1,-1
39,-1,1400,639,207,372,0.9997508,-1,-1,-1
39,-1,1532,645,41,124,0.9956840,-1,-1,-1
39,-1,1880,653,40,98,0.9946668,-1,-1,-1
39,-1,3,653,36,273,0.9698011,-1,-1,-1
39,-1,1347,664,19,50,0.9203852,-1,-1,-1
39,-1,1502,655,37,107,0.7613343,-1,-1,-1
40,-1,1398,640,188,370,0.9997541,-1,-1,-1
40,-1,1536,646,37,124,0.9978024,-1,-1,-1
40,-1,1881,652,39,99,0.9936867,-1,-1,-1
40,-1,1,641,42,304,0.9772825,-1,-1,-1
40,-1,1495,655,28,105,0.9682438,-1,-1,-1
40,-1,1347,666,19,48,0.8774502,-1,-1,-1
41,-1,1393,638,178,372,0.9997351,-1,-1,-1
41,-1,1537,649,38,120,0.9974834,-1,-1,-1
41,-1,1883,654,37,98,0.9929865,-1,-1,-1
41,-1,1,650,46,351,0.9915199,-1,-1,-1
41,-1,1490,654,33,114,0.9751316,-1,-1,-1
41,-1,1346,667,19,45,0.7253013,-1,-1,-1
42,-1,1387,639,158,368,0.9996474,-1,-1,-1
42,-1,1537,649,38,121,0.9980406,-1,-1,-1
42,-1,1,652,52,348,0.9964716,-1,-1,-1
42,-1,1885,655,35,97,0.9864667,-1,-1,-1
42,-1,1488,655,34,114,0.9854357,-1,-1,-1
42,-1,1345,664,21,48,0.7841524,-1,-1,-1
43,-1,1379,637,145,373,0.9997278,-1,-1,-1
43,-1,1538,650,39,120,0.9980845,-1,-1,-1
43,-1,2,651,68,352,0.9977626,-1,-1,-1
43,-1,1488,655,34,116,0.9948153,-1,-1,-1
43,-1,1892,659,28,91,0.9719781,-1,-1,-1
44,-1,1369,635,130,375,0.9997407,-1,-1,-1
44,-1,1539,652,41,118,0.9980814,-1,-1,-1
44,-1,1,651,86,352,0.9977056,-1,-1,-1
44,-1,1489,654,36,118,0.9975310,-1,-1,-1
44,-1,1896,663,23,85,0.9407541,-1,-1,-1
45,-1,1346,631,135,374,0.9996616,-1,-1,-1
45,-1,1488,655,39,117,0.9984273,-1,-1,-1
45,-1,1541,652,41,118,0.9981365,-1,-1,-1
45,-1,0,650,107,356,0.9973207,-1,-1,-1
45,-1,1899,668,21,82,0.8900844,-1,-1,-1
46,-1,1324,627,149,383,0.9996320,-1,-1,-1
46,-1,1478,654,51,118,0.9985639,-1,-1,-1
46,-1,1542,651,40,118,0.9984490,-1,-1,-1
46,-1,0,648,117,357,0.9981621,-1,-1,-1
46,-1,1903,670,17,81,0.7248894,-1,-1,-1
47,-1,1308,627,154,386,0.9997792,-1,-1,-1
47,-1,1473,652,59,121,0.9987684,-1,-1,-1
47,-1,0,648,125,359,0.9986573,-1,-1,-1
47,-1,1543,650,38,123,0.9984596,-1,-1,-1
47,-1,1910,669,10,91,0.7312493,-1,-1,-1
48,-1,1295,633,157,380,0.9998040,-1,-1,-1
48,-1,1473,654,59,119,0.9992452,-1,-1,-1
48,-1,1543,651,40,120,0.9989226,-1,-1,-1
48,-1,0,650,126,352,0.9987200,-1,-1,-1
49,-1,1276,633,172,375,0.9997202,-1,-1,-1
49,-1,1476,654,56,119,0.9989612,-1,-1,-1
49,-1,1543,650,42,122,0.9986928,-1,-1,-1
49,-1,0,649,127,353,0.9986792,-1,-1,-1
50,-1,1259,637,187,370,0.9997272,-1,-1,-1
50,-1,0,648,135,358,0.9988172,-1,-1,-1
50,-1,1544,650,43,121,0.9986339,-1,-1,-1
50,-1,1475,655,57,120,0.9979252,-1,-1,-1
51,-1,1244,627,200,381,0.9998348,-1,-1,-1
51,-1,0,647,131,358,0.9989911,-1,-1,-1
51,-1,1546,648,42,120,0.9989135,-1,-1,-1
51,-1,1480,654,55,121,0.9969205,-1,-1,-1
52,-1,1242,631,203,376,0.9998206,-1,-1,-1
52,-1,0,651,130,353,0.9992932,-1,-1,-1
52,-1,1548,648,42,121,0.9987853,-1,-1,-1
52,-1,1478,653,59,122,0.9974070,-1,-1,-1
53,-1,1232,634,218,376,0.9997815,-1,-1,-1
53,-1,1,647,129,356,0.9993363,-1,-1,-1
53,-1,1549,647,41,120,0.9983900,-1,-1,-1
53,-1,1481,655,57,121,0.9961967,-1,-1,-1
54,-1,1239,636,206,371,0.9997626,-1,-1,-1
54,-1,1,641,130,365,0.9992366,-1,-1,-1
54,-1,1549,646,44,123,0.9986587,-1,-1,-1
54,-1,1484,653,55,122,0.9973745,-1,-1,-1
55,-1,1246,638,192,368,0.9997103,-1,-1,-1
55,-1,0,645,134,365,0.9992454,-1,-1,-1
55,-1,1483,653,58,122,0.9989623,-1,-1,-1
55,-1,1550,645,45,128,0.9987357,-1,-1,-1
55,-1,1902,658,18,62,0.7902439,-1,-1,-1
56,-1,1242,639,193,372,0.9997951,-1,-1,-1
56,-1,4,643,136,369,0.9993893,-1,-1,-1
56,-1,1488,649,53,126,0.9993122,-1,-1,-1
56,-1,1550,646,48,128,0.9976494,-1,-1,-1
56,-1,1899,659,21,69,0.8495422,-1,-1,-1
57,-1,1241,631,172,377,0.9998738,-1,-1,-1
57,-1,1492,647,49,128,0.9994979,-1,-1,-1
57,-1,13,640,137,368,0.9994020,-1,-1,-1
57,-1,1553,645,47,130,0.9978760,-1,-1,-1
57,-1,1894,655,26,111,0.9458693,-1,-1,-1
58,-1,1231,632,164,376,0.9997488,-1,-1,-1
58,-1,25,639,130,372,0.9995313,-1,-1,-1
58,-1,1497,646,45,130,0.9993539,-1,-1,-1
58,-1,1555,646,45,127,0.9977542,-1,-1,-1
58,-1,1890,658,30,106,0.9728144,-1,-1,-1
59,-1,1227,635,146,375,0.9997184,-1,-1,-1
59,-1,32,639,133,374,0.9994049,-1,-1,-1
59,-1,1501,647,43,126,0.9993010,-1,-1,-1
59,-1,1557,646,46,124,0.9982330,-1,-1,-1
59,-1,1888,655,32,106,0.9837045,-1,-1,-1
60,-1,1223,634,124,375,0.9994906,-1,-1,-1
60,-1,41,645,135,367,0.9994287,-1,-1,-1
60,-1,1504,646,40,129,0.9991245,-1,-1,-1
60,-1,1558,646,45,125,0.9983882,-1,-1,-1
60,-1,1882,660,37,101,0.9908695,-1,-1,-1
61,-1,47,642,135,373,0.9996827,-1,-1,-1
61,-1,1210,630,113,379,0.9996508,-1,-1,-1
61,-1,1505,648,40,127,0.9990458,-1,-1,-1
61,-1,1559,645,44,127,0.9989849,-1,-1,-1
61,-1,1880,662,38,99,0.9949998,-1,-1,-1
61,-1,1334,666,20,47,0.7700832,-1,-1,-1
62,-1,56,643,127,373,0.9996163,-1,-1,-1
62,-1,1191,631,120,379,0.9996161,-1,-1,-1
62,-1,1507,649,39,125,0.9992617,-1,-1,-1
62,-1,1559,645,45,127,0.9990458,-1,-1,-1
62,-1,1877,661,41,101,0.9973712,-1,-1,-1
62,-1,1335,666,18,47,0.7877955,-1,-1,-1
63,-1,1173,632,131,366,0.9998316,-1,-1,-1
63,-1,59,643,127,372,0.9997291,-1,-1,-1
63,-1,1507,651,40,123,0.9992791,-1,-1,-1
63,-1,1559,645,45,130,0.9992532,-1,-1,-1
63,-1,1876,661,43,101,0.9975415,-1,-1,-1
63,-1,1334,664,21,48,0.8801853,-1,-1,-1
64,-1,1156,637,147,369,0.9998984,-1,-1,-1
64,-1,63,638,133,377,0.9995311,-1,-1,-1
64,-1,1561,644,43,130,0.9992755,-1,-1,-1
64,-1,1507,652,43,120,0.9990653,-1,-1,-1
64,-1,1874,660,44,100,0.9969117,-1,-1,-1
64,-1,1332,662,23,50,0.9291761,-1,-1,-1
65,-1,1141,641,163,365,0.9997571,-1,-1,-1
65,-1,67,639,140,375,0.9996492,-1,-1,-1
65,-1,1507,650,45,125,0.9992472,-1,-1,-1
65,-1,1562,645,44,130,0.9992299,-1,-1,-1
65,-1,1872,660,45,99,0.9970936,-1,-1,-1
65,-1,1333,662,22,50,0.8790591,-1,-1,-1
66,-1,1122,644,180,361,0.9998145,-1,-1,-1
66,-1,70,639,145,374,0.9995623,-1,-1,-1
66,-1,1509,651,46,126,0.9993493,-1,-1,-1
66,-1,1564,646,42,128,0.9988004,-1,-1,-1
66,-1,1869,660,45,100,0.9952148,-1,-1,-1
66,-1,1333,663,22,50,0.9152799,-1,-1,-1
67,-1,1112,648,187,346,0.9998030,-1,-1,-1
67,-1,73,646,145,364,0.9996101,-1,-1,-1
67,-1,1510,651,46,124,0.9994318,-1,-1,-1
67,-1,1565,645,43,129,0.9982958,-1,-1,-1
67,-1,1869,661,42,96,0.9955533,-1,-1,-1
67,-1,1331,664,24,48,0.8448961,-1,-1,-1
68,-1,1101,650,197,347,0.9998388,-1,-1,-1
68,-1,79,641,147,374,0.9995547,-1,-1,-1
68,-1,1512,650,45,126,0.9994981,-1,-1,-1
68,-1,1868,661,41,98,0.9981176,-1,-1,-1
68,-1,1570,646,37,127,0.9979516,-1,-1,-1
68,-1,1332,664,22,48,0.8285241,-1,-1,-1
69,-1,1094,653,207,351,0.9998068,-1,-1,-1
69,-1,83,648,146,367,0.9996257,-1,-1,-1
69,-1,1513,650,44,125,0.9994679,-1,-1,-1
69,-1,1865,662,42,101,0.9982498,-1,-1,-1
69,-1,1570,646,39,124,0.9970486,-1,-1,-1
69,-1,1330,664,23,47,0.8700866,-1,-1,-1
70,-1,1089,657,211,351,0.9998803,-1,-1,-1
70,-1,1514,652,45,123,0.9996015,-1,-1,-1
70,-1,90,644,141,374,0.9994317,-1,-1,-1
70,-1,1862,663,44,99,0.9980091,-1,-1,-1
70,-1,1572,646,41,119,0.9938568,-1,-1,-1
70,-1,1330,665,23,46,0.8427035,-1,-1,-1
71,-1,1084,652,208,354,0.9998449,-1,-1,-1
71,-1,1515,652,45,123,0.9996471,-1,-1,-1
71,-1,97,640,136,375,0.9994377,-1,-1,-1
71,-1,1572,642,43,131,0.9979649,-1,-1,-1
71,-1,1859,666,48,95,0.9979222,-1,-1,-1
71,-1,1330,663,23,48,0.9022676,-1,-1,-1
72,-1,1084,649,194,354,0.9998397,-1,-1,-1
72,-1,1516,651,45,125,0.9997323,-1,-1,-1
72,-1,106,640,130,376,0.9992306,-1,-1,-1
72,-1,1853,664,55,97,0.9979507,-1,-1,-1
72,-1,1573,641,47,134,0.9977674,-1,-1,-1
72,-1,1331,663,22,49,0.8594381,-1,-1,-1
73,-1,1083,643,175,359,0.9997483,-1,-1,-1
73,-1,1517,649,45,126,0.9996951,-1,-1,-1
73,-1,115,638,124,378,0.9992166,-1,-1,-1
73,-1,1847,662,57,99,0.9974424,-1,-1,-1
73,-1,1574,641,48,134,0.9970852,-1,-1,-1
73,-1,1329,662,23,50,0.8067167,-1,-1,-1
74,-1,1085,646,150,352,0.9996260,-1,-1,-1
74,-1,121,638,124,377,0.9994076,-1,-1,-1
74,-1,1519,648,43,128,0.9992757,-1,-1,-1
74,-1,1573,640,53,136,0.9983078,-1,-1,-1
74,-1,1844,662,60,99,0.9977338,-1,-1,-1
74,-1,1328,660,25,52,0.7237701,-1,-1,-1
75,-1,1089,643,130,355,0.9994899,-1,-1,-1
75,-1,129,636,121,382,0.9993050,-1,-1,-1
75,-1,1521,650,43,126,0.9991915,-1,-1,-1
75,-1,1577,642,58,137,0.9990380,-1,-1,-1
75,-1,1843,662,62,99,0.9979786,-1,-1,-1
76,-1,1084,634,110,357,0.9994185,-1,-1,-1
76,-1,1523,648,43,131,0.9994147,-1,-1,-1
76,-1,1577,644,61,135,0.9992933,-1,-1,-1
76,-1,136,632,120,380,0.9990222,-1,-1,-1
76,-1,1842,662,59,98,0.9964243,-1,-1,-1
77,-1,1580,648,60,131,0.9994150,-1,-1,-1
77,-1,1073,630,102,359,0.9993874,-1,-1,-1
77,-1,146,630,122,385,0.9993456,-1,-1,-1
77,-1,1526,646,41,132,0.9989536,-1,-1,-1
77,-1,1843,665,55,96,0.9943578,-1,-1,-1
78,-1,1058,633,109,364,0.9995713,-1,-1,-1
78,-1,154,631,118,386,0.9993963,-1,-1,-1
78,-1,1581,647,57,132,0.9993197,-1,-1,-1
78,-1,1529,643,39,135,0.9992390,-1,-1,-1
78,-1,1840,665,49,96,0.9922206,-1,-1,-1
79,-1,1051,630,112,369,0.9997397,-1,-1,-1
79,-1,1527,644,43,133,0.9994492,-1,-1,-1
79,-1,158,639,119,367,0.9993406,-1,-1,-1
79,-1,1583,646,56,133,0.9993309,-1,-1,-1
79,-1,1835,663,48,99,0.9936930,-1,-1,-1
80,-1,1031,635,126,365,0.9998549,-1,-1,-1
80,-1,165,634,124,382,0.9995340,-1,-1,-1
80,-1,1524,645,47,133,0.9994149,-1,-1,-1
80,-1,1585,645,56,134,0.9992470,-1,-1,-1
80,-1,1835,662,46,100,0.9962900,-1,-1,-1
81,-1,1001,640,156,356,0.9998544,-1,-1,-1
81,-1,167,636,139,379,0.9994829,-1,-1,-1
81,-1,1519,646,53,131,0.9994537,-1,-1,-1
81,-1,1587,645,55,134,0.9993400,-1,-1,-1
81,-1,1831,657,47,105,0.9974499,-1,-1,-1
82,-1,976,646,182,351,0.9998323,-1,-1,-1
82,-1,1518,646,59,133,0.9997111,-1,-1,-1
82,-1,169,636,153,380,0.9993967,-1,-1,-1
82,-1,1592,646,49,132,0.9991195,-1,-1,-1
82,-1,1824,657,49,103,0.9968626,-1,-1,-1
83,-1,962,646,193,350,0.9998564,-1,-1,-1
83,-1,1515,648,62,130,0.9996648,-1,-1,-1
83,-1,171,638,162,378,0.9993999,-1,-1,-1
83,-1,1594,646,47,131,0.9991432,-1,-1,-1
83,-1,1820,656,49,102,0.9953645,-1,-1,-1
84,-1,950,648,202,346,0.9998134,-1,-1,-1
84,-1,1515,650,62,128,0.9995539,-1,-1,-1
84,-1,173,639,161,373,0.9994941,-1,-1,-1
84,-1,1597,640,44,139,0.9992067,-1,-1,-1
84,-1,1821,656,45,101,0.9964484,-1,-1,-1
85,-1,948,648,203,345,0.9998268,-1,-1,-1
85,-1,1510,649,69,131,0.9997461,-1,-1,-1
85,-1,175,642,163,376,0.9996197,-1,-1,-1
85,-1,1598,636,44,144,0.9992506,-1,-1,-1
85,-1,1819,658,45,98,0.9959732,-1,-1,-1
86,-1,946,647,203,348,0.9997831,-1,-1,-1
86,-1,1510,649,70,131,0.9997512,-1,-1,-1
86,-1,176,639,172,376,0.9993623,-1,-1,-1
86,-1,1600,637,43,144,0.9991812,-1,-1,-1
86,-1,1817,660,47,99,0.9921519,-1,-1,-1
87,-1,1511,650,70,130,0.9997205,-1,-1,-1
87,-1,947,657,201,337,0.9995577,-1,-1,-1
87,-1,176,637,176,377,0.9994765,-1,-1,-1
87,-1,1601,637,44,145,0.9994399,-1,-1,-1
87,-1,1816,661,46,98,0.9929442,-1,-1,-1
88,-1,1510,648,72,133,0.9997469,-1,-1,-1
88,-1,951,657,187,338,0.9996358,-1,-1,-1
88,-1,178,638,184,377,0.9996229,-1,-1,-1
88,-1,1603,638,44,142,0.9993876,-1,-1,-1
88,-1,1812,663,50,96,0.9937674,-1,-1,-1
89,-1,187,640,166,374,0.9996879,-1,-1,-1
89,-1,949,637,174,356,0.9996659,-1,-1,-1
89,-1,1514,648,69,134,0.9996582,-1,-1,-1
89,-1,1605,640,44,140,0.9992674,-1,-1,-1
89,-1,1809,660,54,102,0.9941104,-1,-1,-1
90,-1,947,637,156,352,0.9996639,-1,-1,-1
90,-1,193,634,160,381,0.9995598,-1,-1,-1
90,-1,1521,648,62,133,0.9993764,-1,-1,-1
90,-1,1607,640,46,142,0.9989731,-1,-1,-1
90,-1,1807,662,52,99,0.9958586,-1,-1,-1
91,-1,938,635,138,357,0.9996653,-1,-1,-1
91,-1,1530,646,56,135,0.9996611,-1,-1,-1
91,-1,205,625,157,388,0.9995659,-1,-1,-1
91,-1,1607,641,47,143,0.9988826,-1,-1,-1
91,-1,1802,662,50,96,0.9940904,-1,-1,-1
92,-1,213,625,152,391,0.9996146,-1,-1,-1
92,-1,1534,645,52,137,0.9995529,-1,-1,-1
92,-1,931,629,116,366,0.9994611,-1,-1,-1
92,-1,1607,646,49,139,0.9984375,-1,-1,-1
92,-1,1800,664,44,93,0.9881236,-1,-1,-1
93,-1,1536,644,51,138,0.9996337,-1,-1,-1
93,-1,225,633,141,385,0.9995383,-1,-1,-1
93,-1,921,632,107,362,0.9992275,-1,-1,-1
93,-1,1608,647,49,138,0.9985159,-1,-1,-1
93,-1,1798,664,44,94,0.9932525,-1,-1,-1
